date,open,high,low,close,volume
2018-03-09,270.5614,273.6724,270.2082,273.6724,113625335
2018-03-12,273.9962,274.693,272.8972,273.3289,71924793
2018-03-13,274.6243,275.1837,270.8853,271.5624,91968937
2018-03-14,272.6321,272.8382,269.5506,270.1689,105895079
2018-03-15,270.7381,271.4545,269.3151,269.8745,83433038
2018-03-16,270.4624,271.3393,270.1077,270.1668,100343673
2018-03-19,269.3293,270.3596,264.6689,266.5114,109208442
2018-03-20,266.9548,267.674,266.206,266.9646,59757271
2018-03-21,266.9154,269.2505,266.2158,266.4523,78709578
2018-03-22,263.9693,264.9152,259.4863,259.7917,148785916
2018-03-23,260.2844,261.1219,254.0376,254.2544,183534751
2018-03-26,258.2744,261.5258,255.5944,261.2105,141956102
2018-03-27,262.2549,262.8461,255.0328,256.7669,129941445
2018-03-28,256.9147,258.7769,254.7766,256.0082,146452306
2018-03-29,257.2792,261.3583,256.017,259.2794,124244790
2018-04-02,258.6882,259.2597,250.9241,253.6829,186286343
2018-04-03,255.0623,257.4664,253.0622,256.9344,119956861
2018-04-04,252.9735,260.4666,252.8257,259.6833,123715339
2018-04-05,261.6441,262.718,260.4322,261.7327,82652618
2018-04-06,259.5454,261.2105,254.2051,255.8998,179521209
2018-04-09,257.5255,260.9445,256.1122,257.161,105442932
2018-04-10,260.3829,262.1269,259.1119,261.2499,105573736
2018-04-11,259.5947,261.7327,259.5158,259.8804,91140243
2018-04-12,261.3583,263.0727,261.1613,262.0185,68890480
2018-04-13,263.4767,263.6048,260.1267,261.2499,85079176
2018-04-16,263.0727,264.2551,262.1564,263.3979,63405287
2018-04-17,265.3685,266.8858,264.797,266.2158,64682036
2018-04-18,266.7085,267.3095,265.9005,266.4129,57303857
2018-04-19,265.6838,265.9104,263.7821,264.9349,77655909
2018-04-20,264.8561,265.1024,261.7032,262.6885,99953133
2018-04-23,263.3289,263.9496,261.447,262.6491,65557954
2018-04-24,263.792,264.0346,257.4369,259.1119,112885452
2018-04-25,259.0429,260.2449,257.0132,259.7523,103756753
2018-04-26,260.8952,263.3143,260.4026,262.3929,67731942
2018-04-27,263.0727,263.4077,261.5948,262.6392,57053647
2018-04-30,263.3289,263.9496,260.5405,260.6194,82182324
2018-05-01,259.9888,261.2007,258.2547,261.0824,74203365
2018-05-02,260.8657,261.7721,258.8951,259.3286,86368943
2018-05-03,258.4025,259.4863,255.2397,258.7572,136311479
2018-05-04,257.6733,262.865,257.3088,262.1071,91222075
2018-05-07,262.9644,264.0777,262.1958,262.9939,55304907
2018-05-08,262.5801,263.393,261.2499,262.9939,67499247
2018-05-09,263.7427,265.8956,263.1614,265.536,59666143
2018-05-10,266.3636,268.3834,266.2454,268.0189,72063931
2018-05-11,268.1568,269.1323,267.5854,268.8367,59871511
2018-05-14,269.3195,270.0486,268.3539,268.9648,54790606
2018-05-15,267.5952,267.6149,266.0582,267.1124,87036136
2018-05-16,267.1518,268.748,267.1223,268.2357,53942631
2018-05-17,267.9401,269.2111,267.142,268.009,56536400
2018-05-18,267.6248,268.0287,266.9449,267.339,64367959
2018-05-21,268.9943,269.9501,267.3599,269.349,58025875
2018-05-22,269.9304,270.2161,268.2357,268.6002,52966358
2018-05-23,267.1814,269.3687,267.004,269.3392,64694184
2018-05-24,268.8958,269.2012,266.7971,268.7874,76043827
2018-05-25,268.147,268.8465,267.5854,268.147,56374755
2018-05-29,266.334,267.1814,263.8216,265.063,115908607
2018-05-30,266.5213,269.0929,266.4424,268.6002,69678449
2018-05-31,268.147,268.482,266.2799,266.9548,93519941
2018-06-01,268.4032,269.9107,268.3243,269.5757,71258411
2018-06-04,270.492,271.1373,270.2259,270.8565,45385166
2018-06-05,271.0043,271.4773,270.1471,271.0536,51135038
2018-06-06,271.7334,273.438,271.0437,273.3198,62732215
2018-06-07,273.8617,274.1868,272.2754,273.2902,72969402
2018-06-08,272.7778,274.1573,272.5906,274.0981,72139719
2018-06-11,274.3445,275.2608,274.2164,274.4627,58892515
2018-06-12,274.9258,275.2214,274.0981,274.8174,72329028
2018-06-13,275.0834,275.3692,273.7139,273.9405,79070610
2018-06-14,274.9061,275.2214,273.97,274.6302,77097620
2018-06-15,273.7549,274.6556,272.5178,274.2795,120041562
2018-06-18,272.6564,273.8539,272.1219,273.7153,52917581
2018-06-19,271.1817,272.9137,270.7165,272.6663,97531510
2018-06-20,273.4283,273.8737,272.7553,273.1314,53785486
2018-06-21,273.1215,273.1413,270.865,271.4192,71061404
2018-06-22,272.8246,272.9483,271.6666,271.9141,56612003
2018-06-25,270.6274,270.8018,266.3321,268.2125,137854162
2018-06-26,268.846,269.7565,268.0047,268.8064,68683211
2018-06-27,269.4596,271.0481,266.4113,266.5795,104960655
2018-06-28,266.5201,268.9548,265.7284,268.1037,76650517
2018-06-29,269.321,270.8452,268.3605,268.4897,97592499
2018-07-02,266.7379,269.2418,266.4706,269.0637,63554774
2018-07-03,270.0633,270.1722,267.6385,268.1136,42187071
2018-07-05,269.3705,270.3701,268.1729,270.3008,56925919
2018-07-06,270.3305,273.0028,269.9099,272.5871,66493696
2018-07-09,273.7055,275.1009,273.656,275.0416,50550399
2018-07-10,275.5463,276.1401,275.2197,276.0313,51966829
2018-07-11,274.2993,275.1801,273.6758,274.0123,77054739
2018-07-12,275.4177,276.5558,274.7447,276.4964,60124687
2018-07-13,276.2985,277.0507,275.7937,276.7142,48234964
2018-07-16,276.7637,276.925,275.9719,276.4668,48201038
2018-07-17,275.6057,278.0206,275.5463,277.5851,52315500
2018-07-18,277.6742,278.2878,277.1793,278.1691,44593465
2018-07-19,277.4268,277.8524,276.5855,277.12,61412117
2018-07-20,276.8923,277.595,276.6251,276.8033,82372729
2018-07-23,276.5756,277.5455,276.1896,277.3179,47047565
2018-07-24,278.8916,279.6536,277.7435,278.7134,68026935
2018-07-25,278.4363,281.445,278.3868,281.0887,78882927
2018-07-26,280.2871,281.1877,280.1782,280.4256,57919495
2018-07-27,280.7918,280.9007,277.4961,278.5254,76783177
2018-07-30,278.6144,278.7926,276.4865,277.0705,63742508
2018-07-31,277.9216,279.1192,277.4961,278.4363,68570493
2018-08-01,278.6639,279.2281,277.2501,277.9711,53853326
2018-08-02,276.5162,279.6734,276.2886,279.4854,63426363
2018-08-03,279.6239,280.74,279.426,280.6829,53935386
2018-08-06,280.7225,282.0586,280.2885,281.7122,39400887
2018-08-07,282.4545,283.0681,282.3061,282.6426,43196646
2018-08-08,282.4545,282.9692,282.0092,282.5238,42114551
2018-08-09,282.5931,283.0286,281.9844,282.1378,35716976
2018-08-10,280.5345,281.1333,279.4557,280.2475,77076044
2018-08-13,280.5543,281.2372,278.8718,279.1984,65732909
2018-08-14,280.0099,281.2471,279.5777,280.9799,43842031
2018-08-15,279.4755,279.6338,277.2783,278.8817,102925355
2018-08-16,280.485,282.1081,280.4454,281.1382,69967919
2018-08-17,280.9106,282.6229,280.4553,282.1279,65618481
2018-08-20,282.6327,283.0286,282.1279,282.7316,39807490
2018-08-21,283.3057,284.3548,282.7747,283.3948,67271983
2018-08-22,282.9395,283.8104,282.6376,283.2265,44993333
2018-08-23,283.0286,283.9886,282.4941,282.8504,49204851
2018-08-24,283.4937,284.7111,283.4343,284.5527,57487399
2018-08-27,285.8888,286.9181,285.7107,286.7994,57072377
2018-08-28,287.314,287.4303,286.4233,286.9379,46943472
2018-08-29,287.1755,288.7392,286.9037,288.4819,61485514
2018-08-30,287.9474,288.3631,286.6509,287.314,61229501
2018-08-31,286.8588,287.8188,286.3144,287.3239,66140838
2018-09-04,286.8588,287.2249,285.7107,286.8291,57594367
2018-09-05,286.4332,286.6608,284.9288,286.0571,72452437
2018-09-06,286.1758,286.5124,284.048,285.196,65909863
2018-09-07,284.0282,285.7305,283.7609,284.6418,73524824
2018-09-10,285.7701,286.067,284.9189,285.1366,50191113
2018-09-11,284.4142,286.5717,284.0232,286.0769,50530492
2018-09-12,286.0868,286.8192,285.2653,286.1462,59810758
2018-09-13,287.3338,288.0448,287.0122,287.8386,51034222
2018-09-14,288.0662,288.274,287.0171,287.8881,55079875
2018-09-17,287.8287,287.8683,286.0571,286.3639,68244043
2018-09-18,286.6014,288.5809,286.5717,287.9177,61930407
2018-09-19,287.9771,288.6897,287.8336,288.2246,49080562
2018-09-20,289.63,290.9166,288.2407,290.5603,100360646
2018-09-21,291.388,291.5173,290.1155,290.2944,105479656
2018-09-24,289.6482,289.8073,288.6838,289.33,53409645
2018-09-25,289.8371,289.9564,288.7965,289.0616,44370037
2018-09-26,289.2207,290.543,287.7294,288.1967,79739674
2018-09-27,288.7236,290.2149,288.4154,289.002,59249455
2018-09-28,288.306,289.5885,288.2663,289.0318,70091385
2018-10-01,290.4137,291.229,289.2903,290.0359,62078937
2018-10-02,289.8669,290.6573,289.4493,289.8669,47258227
2018-10-03,291.0401,291.5073,289.6283,290.026,64694594
2018-10-04,289.4891,289.5488,285.9896,287.7592,111545910
2018-10-05,288.0078,288.5844,284.5579,286.1486,105951698
2018-10-08,285.3831,286.5463,283.8421,286.1486,87742172
2018-10-09,285.7211,287.1826,285.1047,285.7311,74338982
2018-10-10,285.1644,285.2439,276.2664,276.6839,214731042
2018-10-11,275.471,277.2804,268.79,270.5895,274840491
2018-10-12,275.1628,275.4809,270.7883,274.3476,183186492
2018-10-15,273.9499,275.4312,272.7071,272.8066,102263717
2018-10-16,274.9938,279.1893,274.4669,278.7717,118255834
2018-10-17,278.8115,279.5174,275.9482,278.8214,110625987
2018-10-18,277.7775,278.4436,273.3732,274.7949,134557525
2018-10-19,275.5207,277.6781,273.8703,274.6458,139901634
2018-10-22,275.3915,275.7494,272.8165,273.413,82415812
2018-10-23,269.3766,273.2738,267.0502,272.0211,146352719
2018-10-24,271.7428,272.1703,263.1629,263.7793,177806697
2018-10-25,265.8273,270.2316,264.684,268.5116,138061545
2018-10-26,264.3758,269.4263,260.7669,263.7892,201574596
2018-10-29,267.2391,268.6807,258.3411,262.3278,160749101
2018-10-30,262.1389,266.563,261.5921,266.2151,157115995
2018-10-31,269.0783,271.6434,268.5514,269.0585,128296325
2018-11-01,270.0228,272.1404,268.8099,271.9217,99495037
2018-11-02,273.1545,273.6317,268.0245,270.3111,122634107
2018-11-05,270.8579,272.4188,269.7743,271.8024,65622482
2018-11-06,271.7328,273.7013,271.6632,273.5224,60085894
2018-11-07,275.9482,279.4677,275.471,279.3782,102752099
2018-11-08,278.4834,279.587,277.5986,278.8711,65584886
2018-11-09,277.4097,277.6185,274.5762,276.147,98812561
2018-11-12,275.5804,275.8488,270.4106,270.9872,99673574
2018-11-13,271.5042,273.7262,269.6749,270.4801,98176610
2018-11-14,272.568,273.0153,266.8911,268.6309,125335931
2018-11-15,267.2192,271.9516,265.4597,271.4346,135101437
2018-11-16,270.2117,273.1545,269.6351,272.1404,126668040
2018-11-19,271.4644,271.7925,266.5133,267.5373,103061706
2018-11-20,263.8191,265.4495,261.6219,262.5863,136021311
2018-11-21,264.3162,265.5987,263.4711,263.481,75563743
2018-11-23,261.6517,263.2856,261.5424,261.7213,42807878
2018-11-26,264.2366,266.1952,263.7992,265.9466,79981362
2018-11-27,264.7934,266.8414,264.1173,266.8414,75502441
2018-11-28,268.0344,272.9855,266.769,272.9855,127629633
2018-11-29,272.1206,273.9499,270.848,272.389,82346420
2018-11-30,272.22,274.6756,271.8621,274.0493,98204190
2018-12-03,278.6524,278.7717,275.8935,277.6781,103017719
2018-12-04,276.7535,277.2307,268.3327,268.6807,177986013
2018-12-06,264.3758,268.4023,260.916,268.273,204185411
2018-12-07,267.8952,269.645,261.1049,262.0394,161018923
2018-12-10,261.8406,263.6215,257.1182,262.5365,151445885
2018-12-11,266.1057,266.3145,260.9558,262.5962,121504431
2018-12-12,265.9168,267.4379,263.829,263.9185,97976706
2018-12-13,264.9723,265.9367,262.5863,263.829,96662717
2018-12-14,261.433,262.4968,258.3411,258.9575,116961071
2018-12-17,257.8937,259.1364,252.0528,253.8771,165492257
2018-12-18,255.7064,256.4521,251.8092,253.5987,134515094
2018-12-19,253.6882,257.8937,247.902,249.8009,214992763
2018-12-20,248.4091,250.1588,243.2293,245.7347,252053377
2018-12-21,246.74,249.71,239.98,240.7,255345633
2018-12-24,239.04,240.8355,234.27,234.34,147311588
2018-12-26,235.97,246.18,233.76,246.18,218485360
2018-12-27,242.57,248.29,238.96,248.07,186267342
2018-12-28,249.58,251.4,246.45,247.75,153100189
2018-12-31,249.56,250.19,247.47,249.92,144299370
